"ID","ProvideJobs","Prices","HealthCare","Elderly","Industry","Unemployed","IncInequal","College","Housing","Environment"
5076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5086,4,3,3,2,1,2,4,1,2,3
5087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5098,3,2,2,2,2,2,2,2,2,2
5099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5114,1,1,1,1,1,1,2,1,1,1
5115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5116,2,1,1,1,1,4,1,1,1,1
5117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5122,2,1,1,1,1,2,1,1,1,1
5123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5128,3,2,1,1,2,2,3,1,2,1
5129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5134,3,1,2,2,1,2,NA,1,2,1
5135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5139,4,2,1,1,2,3,4,2,2,1
5140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5144,2,1,1,1,2,2,1,1,2,1
5145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5155,4,2,2,4,NA,NA,4,2,2,2
5156,4,2,2,2,1,2,3,1,2,1
5157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5161,2,2,2,1,2,2,1,1,1,2
5162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5172,2,2,1,1,1,2,2,1,1,1
5173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5176,2,1,2,2,3,2,2,1,2,2
5177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5184,2,2,3,2,2,2,2,2,3,2
5185,1,1,1,1,2,4,4,1,2,1
5186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5195,3,2,2,2,2,2,2,4,2,2
5196,2,2,2,2,2,2,3,1,2,2
5197,2,3,1,1,2,2,1,1,2,1
5198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5199,3,3,3,3,3,3,3,3,3,3
5200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5202,3,2,2,2,2,2,2,2,2,2
5203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5210,NA,2,2,2,2,NA,3,2,NA,2
5211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5221,3,3,3,3,3,3,3,3,3,3
5222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5223,3,3,3,3,3,3,3,3,3,3
5224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5226,3,3,3,3,3,3,3,3,3,3
5227,3,3,3,3,3,3,3,3,3,3
5228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5229,2,2,3,2,2,3,3,2,3,3
5230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5237,2,2,1,1,2,1,1,1,1,1
5238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5242,4,4,2,1,1,3,NA,2,3,2
5243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5245,3,4,NA,3,3,4,4,2,2,4
5246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5247,2,2,1,1,2,1,1,1,1,1
5248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5251,2,1,1,1,2,2,2,2,2,2
5252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5255,3,3,2,2,2,3,3,2,3,2
5256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5257,4,2,2,1,1,2,4,2,3,1
5258,4,2,1,2,2,3,2,2,2,1
5259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5269,3,2,2,2,2,3,2,2,2,1
5270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5274,3,2,3,3,3,4,2,2,NA,2
5275,3,2,2,2,2,2,3,1,2,1
5276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5283,4,3,4,2,4,4,4,3,4,3
5284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5294,3,2,2,2,NA,3,2,1,2,NA
5295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5296,4,1,1,1,2,2,1,1,1,1
5297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5298,4,1,1,1,4,3,2,1,2,3
5299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5302,3,2,2,2,2,3,NA,2,2,2
5303,4,1,NA,4,1,4,2,1,4,1
5304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5312,4,2,2,1,2,3,3,2,3,1
5313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5321,3,2,1,1,2,3,2,1,1,1
5322,2,2,1,1,1,2,2,1,2,2
5323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5326,2,2,1,1,2,3,3,1,1,2
5327,1,1,1,1,2,2,2,2,2,1
5328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5329,4,4,4,2,3,4,4,2,3,3
5330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5331,4,2,2,1,2,4,2,1,2,1
5332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5338,3,2,2,1,2,3,2,1,3,1
5339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5340,2,1,1,2,1,2,1,1,1,1
5341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5347,4,2,2,2,2,3,4,2,2,1
5348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5350,4,1,3,1,1,2,4,1,2,1
5351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5352,4,1,2,1,2,3,1,1,2,1
5353,1,1,1,1,1,1,1,1,1,1
5354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5366,2,1,1,1,2,4,2,1,3,1
5367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5368,4,2,2,2,3,2,2,2,3,2
5369,3,2,1,2,2,2,1,1,2,1
5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5375,2,1,2,2,2,NA,2,1,1,2
5376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5384,2,1,1,1,1,2,4,1,1,1
5385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5388,3,2,3,2,2,2,3,1,2,1
5389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5391,2,1,1,1,2,3,NA,1,2,1
5392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5394,3,2,2,2,3,3,2,1,2,2
5395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5396,3,1,1,2,2,2,2,2,1,2
5397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5403,4,1,1,1,1,4,1,1,1,1
5404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5405,3,2,2,1,2,3,3,1,2,1
5406,4,2,2,2,2,2,2,2,2,2
5407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5421,2,2,1,1,1,2,1,1,1,1
5422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5429,3,1,1,1,1,2,2,1,1,1
5430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5432,3,1,1,1,1,4,4,1,2,1
5433,2,1,2,2,2,2,2,1,2,2
5434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5436,1,1,1,1,2,1,1,1,2,1
5437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5438,3,2,1,2,3,2,2,1,2,2
5439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5448,4,1,1,1,1,1,1,1,1,1
5449,3,1,2,2,2,3,2,2,1,2
5450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5454,3,2,3,1,2,2,2,2,2,1
5455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5461,2,2,2,1,NA,4,1,2,NA,1
5462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5465,3,2,1,1,2,3,1,1,1,1
5466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5471,3,2,1,1,2,2,3,2,1,1
5472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5478,2,1,1,1,1,3,1,1,1,2
5479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5480,2,2,2,3,2,2,3,2,2,2
5481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5489,2,2,2,2,2,3,2,2,2,2
5490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5492,4,1,1,1,1,2,2,1,2,1
5493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5496,3,2,2,3,1,3,2,2,2,2
5497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5500,4,1,1,1,2,2,1,1,NA,2
5501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5502,3,1,2,2,NA,NA,2,2,NA,NA
5503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5505,3,1,2,2,2,3,3,2,3,2
5506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5508,3,2,3,2,2,4,4,2,3,3
5509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5512,NA,NA,1,3,2,NA,4,2,2,1
5513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
